# z   15.0  15.5  16.0  16.5  17.0  17.5  18.0  18.5  19.0  19.5  20.0  20.5  21.0  21.5  22.0  22.5  23.0  23.5  24.0  24.5  25.0  25.5  26.0  26.5  27.0  27.5  28.0  28.5  29.0  29.5  30.0
2.400e-01 7.311e-03 7.311e-03 7.311e-03 7.311e-03 7.311e-03 7.311e-03 7.311e-03 7.311e-03 7.311e-03 7.311e-03 7.311e-03 8.429e-03 9.756e-03 1.131e-02 1.352e-02 1.616e-02 1.943e-02 2.409e-02 3.092e-02 4.391e-02 7.019e-02 1.179e-01 1.752e-01 2.182e-01 2.219e-01 2.087e-01 2.087e-01 2.087e-01 2.087e-01 2.087e-01 2.087e-01
2.500e-01 7.569e-03 7.569e-03 7.569e-03 7.569e-03 7.569e-03 7.569e-03 7.569e-03 7.569e-03 7.569e-03 7.569e-03 7.569e-03 8.722e-03 1.009e-02 1.170e-02 1.397e-02 1.671e-02 2.010e-02 2.492e-02 3.197e-02 4.539e-02 7.253e-02 1.219e-01 1.813e-01 2.262e-01 2.304e-01 2.171e-01 2.171e-01 2.171e-01 2.171e-01 2.171e-01 2.171e-01
2.600e-01 7.826e-03 7.826e-03 7.826e-03 7.826e-03 7.826e-03 7.826e-03 7.826e-03 7.826e-03 7.826e-03 7.826e-03 7.826e-03 9.013e-03 1.042e-02 1.208e-02 1.443e-02 1.725e-02 2.075e-02 2.573e-02 3.300e-02 4.684e-02 7.484e-02 1.257e-01 1.873e-01 2.340e-01 2.389e-01 2.254e-01 2.254e-01 2.254e-01 2.254e-01 2.254e-01 2.254e-01
2.700e-01 8.080e-03 8.080e-03 8.080e-03 8.080e-03 8.080e-03 8.080e-03 8.080e-03 8.080e-03 8.080e-03 8.080e-03 8.080e-03 9.301e-03 1.075e-02 1.246e-02 1.488e-02 1.779e-02 2.140e-02 2.653e-02 3.402e-02 4.828e-02 7.711e-02 1.295e-01 1.932e-01 2.417e-01 2.473e-01 2.337e-01 2.337e-01 2.337e-01 2.337e-01 2.337e-01 2.337e-01
2.800e-01 8.333e-03 8.333e-03 8.333e-03 8.333e-03 8.333e-03 8.333e-03 8.333e-03 8.333e-03 8.333e-03 8.333e-03 8.333e-03 9.587e-03 1.108e-02 1.283e-02 1.532e-02 1.832e-02 2.204e-02 2.732e-02 3.503e-02 4.970e-02 7.934e-02 1.333e-01 1.989e-01 2.493e-01 2.556e-01 2.419e-01 2.419e-01 2.419e-01 2.419e-01 2.419e-01 2.419e-01
2.900e-01 8.584e-03 8.584e-03 8.584e-03 8.584e-03 8.584e-03 8.584e-03 8.584e-03 8.584e-03 8.584e-03 8.584e-03 8.584e-03 9.871e-03 1.140e-02 1.320e-02 1.576e-02 1.884e-02 2.267e-02 2.810e-02 3.602e-02 5.109e-02 8.154e-02 1.370e-01 2.046e-01 2.568e-01 2.638e-01 2.500e-01 2.500e-01 2.500e-01 2.500e-01 2.500e-01 2.500e-01
3.000e-01 8.833e-03 8.833e-03 8.833e-03 8.833e-03 8.833e-03 8.833e-03 8.833e-03 8.833e-03 8.833e-03 8.833e-03 8.833e-03 1.015e-02 1.172e-02 1.357e-02 1.619e-02 1.936e-02 2.330e-02 2.887e-02 3.700e-02 5.247e-02 8.370e-02 1.406e-01 2.102e-01 2.642e-01 2.719e-01 2.581e-01 2.581e-01 2.581e-01 2.581e-01 2.581e-01 2.581e-01
3.100e-01 9.081e-03 9.081e-03 9.081e-03 9.081e-03 9.081e-03 9.081e-03 9.081e-03 9.081e-03 9.081e-03 9.081e-03 9.081e-03 1.043e-02 1.204e-02 1.393e-02 1.662e-02 1.987e-02 2.392e-02 2.964e-02 3.797e-02 5.383e-02 8.583e-02 1.441e-01 2.157e-01 2.715e-01 2.799e-01 2.662e-01 2.662e-01 2.662e-01 2.662e-01 2.662e-01 2.662e-01
3.200e-01 9.326e-03 9.326e-03 9.326e-03 9.326e-03 9.326e-03 9.326e-03 9.326e-03 9.326e-03 9.326e-03 9.326e-03 9.326e-03 1.071e-02 1.235e-02 1.429e-02 1.705e-02 2.038e-02 2.453e-02 3.039e-02 3.893e-02 5.516e-02 8.792e-02 1.476e-01 2.210e-01 2.786e-01 2.879e-01 2.742e-01 2.742e-01 2.742e-01 2.742e-01 2.742e-01 2.742e-01
3.300e-01 9.571e-03 9.571e-03 9.571e-03 9.571e-03 9.571e-03 9.571e-03 9.571e-03 9.571e-03 9.571e-03 9.571e-03 9.571e-03 1.098e-02 1.267e-02 1.465e-02 1.747e-02 2.088e-02 2.514e-02 3.114e-02 3.987e-02 5.648e-02 8.998e-02 1.510e-01 2.263e-01 2.857e-01 2.957e-01 2.821e-01 2.821e-01 2.821e-01 2.821e-01 2.821e-01 2.821e-01
